Id,SalePrice
5,11.958630617648536
9,11.748600966316074
14,11.94332989279171
15,11.860108254331632
17,11.611162522268984
19,11.772894389398779
20,12.687571841154227
22,12.440493572370613
23,11.77906417746249
25,12.403418578574346
31,12.18300815181368
32,12.121251094619321
33,12.532122641400361
35,11.857570157689501
36,11.966213699199287
65,12.556793653957893
70,11.387635101396226
71,11.714367505934435
82,10.938448891929808
85,11.64526590237179
86,11.85404003515315
87,11.711105226530593
90,12.319144161669264
92,11.397492722057693
94,12.311821225448922
96,11.664767579948867
100,11.435383076731236
101,11.475817892478602
103,12.206537023575555
104,11.807980807134161
107,12.214706399137578
114,11.817643639727365
124,12.267297801961787
127,11.90372546919385
128,12.148742217800967
129,12.436573905194674
133,12.298207380044778
134,11.821249528636667
139,11.62546352680532
142,12.103411070351267
153,11.862258305726156
165,11.5866743725895
171,12.11000009862671
173,11.787818393758519
183,12.673611298999047
189,12.061969942020033
192,12.362064071524843
199,11.860312607061015
203,12.240347936972668
205,12.085673055120552
210,11.402436246318972
216,12.248439528977405
219,12.256808462556611
221,11.755057340220395
222,12.458655989262772
227,12.282342129508617
228,11.795910620995755
230,12.135231937231579
235,11.8872340490087
242,11.92627370569565
246,12.139195031204798
250,12.461240321996083
253,11.73569872962596
254,12.110107089185734
255,12.200856618377964
257,12.22937843743776
261,12.372764657522648
264,12.132005856966824
270,12.038004293124475
274,12.087736311555714
285,11.697267533609937
291,12.166877016707016
292,12.732447647136837
293,12.614296839324227
296,11.429494899482902
302,11.806952513509744
307,12.27069377562533
309,11.831767919289984
312,11.436408330099475
316,11.817354951319231
326,11.77685871909274
332,11.760307209090827
333,12.041350722783532
334,11.977948718077391
338,11.605378739994082
340,12.193064827107941
341,11.092183359415724
344,12.77632102311902
346,11.90830652083918
348,12.221358687181397
354,12.887917427501913
361,11.758362049129625
372,12.507108596096097
374,11.515330022779816
376,11.610537691633745
378,12.15011461676089
379,12.033987624958606
381,11.812814606621659
382,12.059112576892273
384,11.834309567991458
389,12.029544244151424
392,11.732680307038295
395,12.29370600930445
396,11.54131585185749
401,11.853888896373334
408,11.600842362851678
417,12.04351695351874
418,11.742042223107083
428,11.72773225315822
429,12.858939115719075
438,11.879845800076088
440,11.932749841107121
442,12.070420070717763
446,11.904102486440635
453,11.764711924738952
454,11.60336618140592
479,12.993536150203031
488,11.734951197123118
490,12.453518068304582
493,12.353821135886335
495,12.45678068883979
501,11.639936732582532
504,12.478680714488537
510,11.966551384875626
517,11.838911555600752
518,11.83787160871855
519,11.675463083535227
520,12.254679609462887
523,11.720651621484116
532,11.888794221986139
533,12.781639870959223
539,11.823355366946904
541,11.673565660498555
549,12.258126370175372
556,11.609019672068513
557,12.678120265610675
560,11.753228283251383
561,11.351368452144996
564,11.68437917890587
565,12.644884289334177
566,12.614626337829703
567,10.94340363334383
571,12.068005375932291
573,11.818589410881858
575,12.124373863394181
578,12.32200979411619
579,12.100312588494548
583,10.825951955369908
601,12.85780928544164
603,11.90339197230336
605,12.014945681009953
607,11.912207539868799
619,11.475755601798172
620,11.632331487133555
623,11.645919451642088
628,12.277819209354947
636,11.464118913819386
638,11.810548786935906
645,11.102021753700308
650,11.210914065665234
651,12.240236685988025
653,12.10845586104668
654,11.89452033058772
655,12.133565517507387
665,12.172152252557586
667,11.508330969589132
668,12.493580792900453
675,12.390288799214629
676,11.78698932115454
682,12.260666331956623
692,11.912192779802949
693,12.057919033411903
694,12.303712278900411
695,11.932025880020568
696,12.010138500779494
710,11.739927293656882
711,12.620689607008266
713,12.316479195136605
717,12.026379638234816
718,12.078546657072918
726,12.032499731241307
730,12.168299305454168
731,11.94677129144729
737,11.683694764210262
738,12.097587118420575
743,11.913659626979653
748,11.978908472027186
756,11.403377578931376
757,12.228868509990853
760,13.042656064328984
764,12.048826035641415
765,11.869262618473334
771,11.404070493479958
772,11.866792378853233
774,11.802731923715063
775,11.917227548939774
776,11.963954903021886
784,12.055214300768343
788,11.990584480452638
789,12.334381080579831
790,12.09395995409925
791,11.804179233758685
798,11.93117864137535
802,11.72610084151037
812,11.670380009197858
814,12.521708734288948
819,11.859444051353075
822,12.04778024600094
824,11.715114633233787
826,11.764002456415213
828,11.840793950891998
841,12.007334638243364
844,12.457715227875807
845,12.086178100818216
854,12.29886382929085
856,11.7725826020418
867,11.902620424096053
872,11.839003361486293
878,11.823045014036484
884,11.970678891325594
888,11.870636032946596
892,11.29594789157611
893,12.004272231042034
897,11.958601443065836
901,11.839141850801436
907,11.773156802198956
911,12.152228356947065
912,12.646516129056389
914,12.060879306091811
918,11.98308287442519
930,11.64861802968067
933,11.429002900001388
936,12.297495214399628
942,11.626119897729021
945,11.880721559032285
946,12.623823260310605
950,12.702753240510457
951,12.348604617410077
954,12.57945876914175
955,12.46864143607028
958,11.958085253854051
961,12.414594844324428
965,11.582287599147065
967,12.132890344939373
969,11.866070399537882
978,11.92762475256648
986,11.606124354977535
988,12.138723415313216
990,12.011517121737123
992,11.804403899022732
993,12.086879048064262
995,12.152563651955711
1010,11.999091756917386
1011,11.678900725134033
1012,12.050381254767904
1016,11.868466053049188
1017,11.604753197205117
1018,12.682625173174635
1024,11.773783374614954
1025,11.813633236465568
1030,11.826027366660648
1032,11.622968471341368
1036,12.073644033706966
1040,12.244372994875864
1041,11.765045901721741
1044,11.667264443710314
1049,11.465166598952717
1050,12.259358476271048
1051,11.767890746110144
1052,11.75862057061899
1061,11.978276761326619
1064,11.749394152428934
1068,12.23320315972115
1070,12.178856830726259
1071,11.898337736920901
1073,11.778661864414898
1083,11.733369066700254
1088,12.570595486916043
1090,11.72359975256115
1101,11.944622226775254
1103,11.872778564784259
1109,12.582761114503588
1112,11.827888471285297
1121,12.408376055598618
1122,11.237600211352646
1123,11.506943520657408
1128,11.745989146857426
1132,11.900197050175574
1147,12.153895519631781
1152,12.570213519933773
1154,11.66758082170693
1156,11.790211740574428
1157,12.662056084252868
1159,12.131181678638677
1160,11.897969522735217
1164,12.042227797301999
1170,12.107484086091413
1181,11.81913420003119
1184,11.967781905554931
1186,12.540195528827358
1194,11.755425352347352
1195,11.993150919239833
1196,12.303393515644407
1209,11.680610950736078
1214,11.653126287637754
1219,12.633937042624323
1221,11.363368456605345
1224,12.0875627172422
1231,11.795080259435139
1232,10.954514726793525
1242,12.005440458806993
1243,12.068561898655183
1244,11.736890690602273
1247,12.171664793531342
1249,11.94095703130578
1251,12.068647572145666
1252,11.662022064119832
1259,12.43555143913425
1260,11.708273424452226
1261,12.091636865626539
1275,11.958053630216913
1277,11.824662784570021
1281,11.803111614050009
1282,12.281876584974937
1283,12.629604580713163
1284,11.804189768203624
1286,11.884141013611275
1294,11.667090700831428
1301,11.776059295250615
1311,12.201811923308307
1316,11.63916358008571
1320,12.118963840815764
1321,11.858024579746102
1331,11.69064251285239
1333,12.06762505375713
