Id,SalePrice
3,12.028374640226218
16,11.909849842592848
18,11.990493568710278
21,11.727821335055694
24,11.911073374982834
26,11.827994284028136
29,11.38224037213854
38,11.216908390487262
39,11.820429042083177
41,11.790481088054548
46,11.403586454883595
48,12.109393147847214
49,11.701976726472822
51,11.696732028651212
52,12.029915956197101
53,12.184636417715865
54,12.198569331105986
58,11.404620700851822
63,12.297846836218241
73,11.691441813461338
79,11.98022893194593
81,12.023826378641843
84,11.543837528074619
88,12.183674865900642
91,11.68780615935475
98,11.973025671253502
102,11.52505632014612
109,11.676433609547985
113,11.42507342079304
115,11.992980034095623
117,11.805063625397679
119,11.824446733056448
122,12.296277005595073
125,12.074595884518033
126,12.101695031111092
130,11.513963827860806
137,12.271721094338488
148,12.350943655645764
149,12.017941574706057
150,12.933583451600526
152,11.469207265978199
157,12.174339561008054
158,11.766308350515828
160,11.951137749525742
161,12.178902473252947
162,12.29947212884565
167,11.981999997139923
168,11.667639721571845
180,11.839854213911579
185,12.015238674795228
186,11.690233497751251
187,11.886647558287308
188,11.569262816414934
190,11.782544699482358
191,11.725864227735883
194,11.403688468588626
198,11.901209494760224
204,12.255291685647833
206,11.604729934088482
211,11.596743472036707
212,12.17565388412001
226,12.374369471382877
232,12.504823630883976
234,12.090264386060426
236,12.3044801459925
245,12.110722373635326
252,12.03017622876905
272,11.733102080138735
277,11.767631973975497
278,12.62174541676572
280,11.458672863927887
281,11.561760488958853
286,12.035351666244196
288,12.443531561160867
295,12.459972439539044
299,12.005053177105538
300,11.351167549222211
303,12.67163845390678
304,12.271084274924931
305,12.21181188290231
308,12.26993917974687
311,11.293418691935337
324,12.030008351623849
325,11.877768672596943
329,11.826999108727534
347,12.257804000583775
350,12.150921170768413
352,11.805864517949487
356,12.314788398680193
362,11.864332673839726
363,11.149442669836972
364,12.248774117396565
365,12.444929261731701
366,12.194808901783546
367,11.598386304736351
373,12.631258847541218
386,12.480117775436625
391,11.513066699746318
394,11.3754050274258
407,11.615842602304966
411,12.032268159072729
416,12.372781608764328
420,11.673961026582006
421,12.078388836969978
422,12.020458100017436
425,12.093520970358327
426,12.334052555498602
433,12.899808264093721
436,12.78862202495118
447,11.879099674284362
